InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonthNumber,OrderMonthName,OrderDayName
581253,22363,GLASS JAR MARMALADE,1,2011-12-08 11:15:00,2.95,16891,United Kingdom,2.95,2011,12,December,Thursday
581253,22624,IVORY KITCHEN SCALES,1,2011-12-08 11:15:00,8.5,16891,United Kingdom,8.5,2011,12,December,Thursday
581253,23598,PAPER BUNTING VINTAGE PARTY,2,2011-12-08 11:15:00,2.95,16891,United Kingdom,5.9,2011,12,December,Thursday
581253,20932,PINK POT PLANT CANDLE,1,2011-12-08 11:15:00,1.25,16891,United Kingdom,1.25,2011,12,December,Thursday
581253,20933,YELLOW POT PLANT CANDLE,1,2011-12-08 11:15:00,2.95,16891,United Kingdom,2.95,2011,12,December,Thursday
581253,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-12-08 11:15:00,2.1,16891,United Kingdom,2.1,2011,12,December,Thursday
581253,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-12-08 11:15:00,2.1,16891,United Kingdom,2.1,2011,12,December,Thursday
581253,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2011-12-08 11:15:00,1.45,16891,United Kingdom,1.45,2011,12,December,Thursday
581253,22694,WICKER STAR,4,2011-12-08 11:15:00,2.1,16891,United Kingdom,8.4,2011,12,December,Thursday
581252,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-12-08 11:02:00,4.95,14129,United Kingdom,19.8,2011,12,December,Thursday
581252,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-12-08 11:02:00,4.95,14129,United Kingdom,19.8,2011,12,December,Thursday
581252,23040,PAPER LANTERN 9 POINT SNOW STAR,6,2011-12-08 11:02:00,5.75,14129,United Kingdom,34.5,2011,12,December,Thursday
581252,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-12-08 11:02:00,1.25,14129,United Kingdom,15.0,2011,12,December,Thursday
581252,22563,HAPPY STENCIL CRAFT,12,2011-12-08 11:02:00,1.25,14129,United Kingdom,15.0,2011,12,December,Thursday
581252,22562,MONSTERS STENCIL CRAFT,12,2011-12-08 11:02:00,1.25,14129,United Kingdom,15.0,2011,12,December,Thursday
581252,22544,MINI JIGSAW SPACEBOY,24,2011-12-08 11:02:00,0.42,14129,United Kingdom,10.08,2011,12,December,Thursday
581252,22150,3 STRIPEY MICE FELTCRAFT,12,2011-12-08 11:02:00,1.95,14129,United Kingdom,23.4,2011,12,December,Thursday
581251,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-12-08 11:02:00,8.5,18210,United Kingdom,17.0,2011,12,December,Thursday
581251,21914,BLUE HARMONICA IN BOX,12,2011-12-08 11:02:00,1.25,18210,United Kingdom,15.0,2011,12,December,Thursday
581251,22193,RED DINER WALL CLOCK,2,2011-12-08 11:02:00,8.5,18210,United Kingdom,17.0,2011,12,December,Thursday
581251,22727,ALARM CLOCK BAKELIKE RED,4,2011-12-08 11:02:00,3.75,18210,United Kingdom,15.0,2011,12,December,Thursday
581251,22728,ALARM CLOCK BAKELIKE PINK,4,2011-12-08 11:02:00,3.75,18210,United Kingdom,15.0,2011,12,December,Thursday
581251,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-12-08 11:02:00,1.25,18210,United Kingdom,15.0,2011,12,December,Thursday
581251,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-12-08 11:02:00,4.95,18210,United Kingdom,14.850000000000001,2011,12,December,Thursday
581251,23494,VINTAGE DOILY DELUXE SEWING KIT,3,2011-12-08 11:02:00,5.95,18210,United Kingdom,17.85,2011,12,December,Thursday
581251,22627,MINT KITCHEN SCALES,2,2011-12-08 11:02:00,8.5,18210,United Kingdom,17.0,2011,12,December,Thursday
581251,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-12-08 11:02:00,2.95,18210,United Kingdom,17.700000000000003,2011,12,December,Thursday
581251,23081,GREEN METAL BOX ARMY SUPPLIES,2,2011-12-08 11:02:00,8.25,18210,United Kingdom,16.5,2011,12,December,Thursday
581246,22694,WICKER STAR,1,2011-12-08 10:59:00,2.1,15453,United Kingdom,2.1,2011,12,December,Thursday
581246,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-12-08 10:59:00,7.95,15453,United Kingdom,7.95,2011,12,December,Thursday
581246,21876,POTTERING MUG,2,2011-12-08 10:59:00,1.65,15453,United Kingdom,3.3,2011,12,December,Thursday
581246,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2011-12-08 10:59:00,6.25,15453,United Kingdom,6.25,2011,12,December,Thursday
581246,22121,NOEL WOODEN BLOCK LETTERS,1,2011-12-08 10:59:00,5.95,15453,United Kingdom,5.95,2011,12,December,Thursday
581246,23404,HOME SWEET HOME BLACKBOARD,1,2011-12-08 10:59:00,4.95,15453,United Kingdom,4.95,2011,12,December,Thursday
581246,23401,RUSTIC MIRROR WITH LACE HEART,1,2011-12-08 10:59:00,6.25,15453,United Kingdom,6.25,2011,12,December,Thursday
581246,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-12-08 10:59:00,0.29,15453,United Kingdom,2.9,2011,12,December,Thursday
581246,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,5,2011-12-08 10:59:00,0.29,15453,United Kingdom,1.45,2011,12,December,Thursday
581246,82494L,WOODEN FRAME ANTIQUE WHITE,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,23496,PANTRY KITCHEN THERMOMETER,2,2011-12-08 10:59:00,1.25,15453,United Kingdom,2.5,2011,12,December,Thursday
581246,23323,WHITE WICKER STAR,1,2011-12-08 10:59:00,2.1,15453,United Kingdom,2.1,2011,12,December,Thursday
581246,22469,HEART OF WICKER SMALL,2,2011-12-08 10:59:00,1.65,15453,United Kingdom,3.3,2011,12,December,Thursday
581246,23321,SMALL WHITE HEART OF WICKER,2,2011-12-08 10:59:00,1.65,15453,United Kingdom,3.3,2011,12,December,Thursday
581246,23322,LARGE WHITE HEART OF WICKER,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,23103,JINGLE BELL HEART DECORATION,4,2011-12-08 10:59:00,1.65,15453,United Kingdom,6.6,2011,12,December,Thursday
581246,22804,PINK HANGING HEART T-LIGHT HOLDER,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,22470,HEART OF WICKER LARGE,1,2011-12-08 10:59:00,2.95,15453,United Kingdom,2.95,2011,12,December,Thursday
581246,22695,WICKER WREATH SMALL,2,2011-12-08 10:59:00,0.59,15453,United Kingdom,1.18,2011,12,December,Thursday
581246,21754,HOME BUILDING BLOCK WORD,1,2011-12-08 10:59:00,6.25,15453,United Kingdom,6.25,2011,12,December,Thursday
581246,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-12-08 10:59:00,8.5,15453,United Kingdom,8.5,2011,12,December,Thursday
581246,22633,HAND WARMER UNION JACK,2,2011-12-08 10:59:00,2.1,15453,United Kingdom,4.2,2011,12,December,Thursday
581246,23439,HAND WARMER RED LOVE HEART,2,2011-12-08 10:59:00,2.1,15453,United Kingdom,4.2,2011,12,December,Thursday
581246,22632,HAND WARMER RED RETROSPOT,2,2011-12-08 10:59:00,2.1,15453,United Kingdom,4.2,2011,12,December,Thursday
581246,22865,HAND WARMER OWL DESIGN,4,2011-12-08 10:59:00,2.1,15453,United Kingdom,8.4,2011,12,December,Thursday
581246,21411,GINGHAM HEART  DOORSTOP RED,1,2011-12-08 10:59:00,1.95,15453,United Kingdom,1.95,2011,12,December,Thursday
581246,23301,GARDENERS KNEELING PAD KEEP CALM,6,2011-12-08 10:59:00,1.65,15453,United Kingdom,9.899999999999999,2011,12,December,Thursday
581246,23300,GARDENERS KNEELING PAD CUP OF TEA,6,2011-12-08 10:59:00,1.65,15453,United Kingdom,9.899999999999999,2011,12,December,Thursday
581241,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-12-08 10:58:00,0.85,15520,United Kingdom,10.2,2011,12,December,Thursday
581241,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2011-12-08 10:58:00,0.85,15520,United Kingdom,10.2,2011,12,December,Thursday
581241,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-12-08 10:58:00,0.85,15520,United Kingdom,10.2,2011,12,December,Thursday
581241,21169,YOU'RE CONFUSING ME METAL SIGN,12,2011-12-08 10:58:00,1.69,15520,United Kingdom,20.28,2011,12,December,Thursday
581241,22915,ASSORTED BOTTLE TOP  MAGNETS,120,2011-12-08 10:58:00,0.19,15520,United Kingdom,22.8,2011,12,December,Thursday
581241,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-12-08 10:58:00,1.65,15520,United Kingdom,19.799999999999997,2011,12,December,Thursday
581241,22115,METAL SIGN EMPIRE TEA,12,2011-12-08 10:58:00,0.79,15520,United Kingdom,9.48,2011,12,December,Thursday
581241,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-12-08 10:58:00,2.1,15520,United Kingdom,25.200000000000003,2011,12,December,Thursday
581241,82600,N0 SINGING METAL SIGN,12,2011-12-08 10:58:00,2.1,15520,United Kingdom,25.200000000000003,2011,12,December,Thursday
581241,85152,HAND OVER THE CHOCOLATE   SIGN,12,2011-12-08 10:58:00,2.1,15520,United Kingdom,25.200000000000003,2011,12,December,Thursday
581241,23426,METAL SIGN DROP YOUR PANTS,12,2011-12-08 10:58:00,2.89,15520,United Kingdom,34.68,2011,12,December,Thursday
581241,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-08 10:58:00,2.1,15520,United Kingdom,25.200000000000003,2011,12,December,Thursday
581241,82582,AREA PATROLLED METAL SIGN,12,2011-12-08 10:58:00,2.1,15520,United Kingdom,25.200000000000003,2011,12,December,Thursday
581241,21174,POTTERING IN THE SHED METAL SIGN,12,2011-12-08 10:58:00,2.08,15520,United Kingdom,24.96,2011,12,December,Thursday
581241,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-12-08 10:58:00,1.25,15520,United Kingdom,15.0,2011,12,December,Thursday
581241,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-12-08 10:58:00,1.25,15520,United Kingdom,15.0,2011,12,December,Thursday
581241,21770,OPEN CLOSED METAL SIGN,2,2011-12-08 10:58:00,4.95,15520,United Kingdom,9.9,2011,12,December,Thursday
581241,22670,FRENCH WC SIGN BLUE METAL,12,2011-12-08 10:58:00,1.25,15520,United Kingdom,15.0,2011,12,December,Thursday
581237,23498,CLASSIC BICYCLE CLIPS,1,2011-12-08 10:40:00,1.45,15443,United Kingdom,1.45,2011,12,December,Thursday
581237,23507,MINI PLAYING CARDS BUFFALO BILL,1,2011-12-08 10:40:00,0.42,15443,United Kingdom,0.42,2011,12,December,Thursday
581237,23509,MINI PLAYING CARDS FUN FAIR,2,2011-12-08 10:40:00,0.42,15443,United Kingdom,0.84,2011,12,December,Thursday
581237,23508,MINI PLAYING CARDS DOLLY GIRL,3,2011-12-08 10:40:00,0.42,15443,United Kingdom,1.26,2011,12,December,Thursday
581237,23497,CLASSIC CHROME BICYCLE BELL,1,2011-12-08 10:40:00,1.45,15443,United Kingdom,1.45,2011,12,December,Thursday
581237,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,2011-12-08 10:40:00,0.55,15443,United Kingdom,2.2,2011,12,December,Thursday
581237,23552,BICYCLE PUNCTURE REPAIR KIT,3,2011-12-08 10:40:00,2.08,15443,United Kingdom,6.24,2011,12,December,Thursday
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,5,2011-12-08 10:40:00,0.39,15443,United Kingdom,1.9500000000000002,2011,12,December,Thursday
581237,21916,SET 12 RETRO WHITE CHALK STICKS,4,2011-12-08 10:40:00,0.42,15443,United Kingdom,1.68,2011,12,December,Thursday
581237,21889,WOODEN BOX OF DOMINOES,1,2011-12-08 10:40:00,1.25,15443,United Kingdom,1.25,2011,12,December,Thursday
581237,23569,TRADTIONAL ALPHABET STAMP SET,2,2011-12-08 10:40:00,4.95,15443,United Kingdom,9.9,2011,12,December,Thursday
581237,23497,CLASSIC CHROME BICYCLE BELL,4,2011-12-08 10:40:00,1.45,15443,United Kingdom,5.8,2011,12,December,Thursday
581237,23552,BICYCLE PUNCTURE REPAIR KIT,1,2011-12-08 10:40:00,2.08,15443,United Kingdom,2.08,2011,12,December,Thursday
581237,23508,MINI PLAYING CARDS DOLLY GIRL,1,2011-12-08 10:40:00,0.42,15443,United Kingdom,0.42,2011,12,December,Thursday
581237,23507,MINI PLAYING CARDS BUFFALO BILL,3,2011-12-08 10:40:00,0.42,15443,United Kingdom,1.26,2011,12,December,Thursday
581237,22948,METAL DECORATION NAUGHTY CHILDREN,7,2011-12-08 10:40:00,0.85,15443,United Kingdom,5.95,2011,12,December,Thursday
581237,21889,WOODEN BOX OF DOMINOES,4,2011-12-08 10:40:00,1.25,15443,United Kingdom,5.0,2011,12,December,Thursday
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,2011-12-08 10:40:00,0.39,15443,United Kingdom,0.39,2011,12,December,Thursday
581237,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,2011-12-08 10:40:00,1.25,15443,United Kingdom,5.0,2011,12,December,Thursday
581237,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-12-08 10:40:00,1.69,15443,United Kingdom,13.52,2011,12,December,Thursday
581237,23552,BICYCLE PUNCTURE REPAIR KIT,2,2011-12-08 10:40:00,2.08,15443,United Kingdom,4.16,2011,12,December,Thursday
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-08 10:40:00,2.95,15443,United Kingdom,17.700000000000003,2011,12,December,Thursday
581237,82567,"AIRLINE LOUNGE,METAL SIGN",4,2011-12-08 10:40:00,2.1,15443,United Kingdom,8.4,2011,12,December,Thursday
581237,82582,AREA PATROLLED METAL SIGN,2,2011-12-08 10:40:00,2.1,15443,United Kingdom,4.2,2011,12,December,Thursday
581237,21174,POTTERING IN THE SHED METAL SIGN,2,2011-12-08 10:40:00,2.08,15443,United Kingdom,4.16,2011,12,December,Thursday
581237,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-12-08 10:40:00,1.25,15443,United Kingdom,2.5,2011,12,December,Thursday
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-12-08 10:40:00,2.95,15443,United Kingdom,20.650000000000002,2011,12,December,Thursday
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-12-08 10:40:00,2.95,15443,United Kingdom,2.95,2011,12,December,Thursday
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-12-08 10:40:00,2.95,15443,United Kingdom,23.6,2011,12,December,Thursday
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,2011-12-08 10:40:00,2.95,15443,United Kingdom,23.6,2011,12,December,Thursday
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-12-08 10:40:00,2.95,15443,United Kingdom,5.9,2011,12,December,Thursday
581237,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,2011-12-08 10:40:00,0.85,15443,United Kingdom,5.95,2011,12,December,Thursday
581237,23229,VINTAGE DONKEY TAIL GAME,3,2011-12-08 10:40:00,3.75,15443,United Kingdom,11.25,2011,12,December,Thursday
581237,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-12-08 10:40:00,2.95,15443,United Kingdom,2.95,2011,12,December,Thursday
581237,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-12-08 10:40:00,2.95,15443,United Kingdom,2.95,2011,12,December,Thursday
581237,21591,COSY HOUR CIGAR BOX MATCHES,24,2011-12-08 10:40:00,1.25,15443,United Kingdom,30.0,2011,12,December,Thursday
581237,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-12-08 10:40:00,4.95,15443,United Kingdom,9.9,2011,12,December,Thursday
581237,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-12-08 10:40:00,4.95,15443,United Kingdom,9.9,2011,12,December,Thursday
581237,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-12-08 10:40:00,4.95,15443,United Kingdom,9.9,2011,12,December,Thursday
581237,23355,HOT WATER BOTTLE KEEP CALM,4,2011-12-08 10:40:00,4.95,15443,United Kingdom,19.8,2011,12,December,Thursday
581237,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-12-08 10:40:00,4.95,15443,United Kingdom,9.9,2011,12,December,Thursday
581237,22113,GREY HEART HOT WATER BOTTLE,1,2011-12-08 10:40:00,4.25,15443,United Kingdom,4.25,2011,12,December,Thursday
581237,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-12-08 10:40:00,4.25,15443,United Kingdom,8.5,2011,12,December,Thursday
581237,22113,GREY HEART HOT WATER BOTTLE,3,2011-12-08 10:40:00,4.25,15443,United Kingdom,12.75,2011,12,December,Thursday
581237,23356,LOVE HOT WATER BOTTLE,2,2011-12-08 10:40:00,5.95,15443,United Kingdom,11.9,2011,12,December,Thursday
581237,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,2011-12-08 10:40:00,3.75,15443,United Kingdom,22.5,2011,12,December,Thursday
581237,84991,60 TEATIME FAIRY CAKE CASES,1,2011-12-08 10:40:00,0.55,15443,United Kingdom,0.55,2011,12,December,Thursday
581237,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-08 10:40:00,0.55,15443,United Kingdom,1.1,2011,12,December,Thursday
581237,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-12-08 10:40:00,0.55,15443,United Kingdom,1.6500000000000001,2011,12,December,Thursday
581237,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-12-08 10:40:00,2.95,15443,United Kingdom,5.9,2011,12,December,Thursday
581237,23012,GLASS APOTHECARY BOTTLE PERFUME,2,2011-12-08 10:40:00,3.95,15443,United Kingdom,7.9,2011,12,December,Thursday
581236,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-08 10:39:00,0.39,13468,United Kingdom,9.36,2011,12,December,Thursday
581236,22055,MINI CAKE STAND  HANGING STRAWBERY,16,2011-12-08 10:39:00,0.39,13468,United Kingdom,6.24,2011,12,December,Thursday
581236,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,18,2011-12-08 10:39:00,0.79,13468,United Kingdom,14.22,2011,12,December,Thursday
581236,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,2011-12-08 10:39:00,0.39,13468,United Kingdom,14.040000000000001,2011,12,December,Thursday
581236,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-12-08 10:39:00,0.39,13468,United Kingdom,14.040000000000001,2011,12,December,Thursday
581236,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,36,2011-12-08 10:39:00,0.39,13468,United Kingdom,14.040000000000001,2011,12,December,Thursday
581236,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-12-08 10:39:00,1.25,13468,United Kingdom,15.0,2011,12,December,Thursday
581236,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-12-08 10:39:00,9.95,13468,United Kingdom,19.9,2011,12,December,Thursday
581236,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-12-08 10:39:00,2.95,13468,United Kingdom,17.700000000000003,2011,12,December,Thursday
581233,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-12-08 10:33:00,1.95,13436,United Kingdom,11.7,2011,12,December,Thursday
581233,22423,REGENCY CAKESTAND 3 TIER,2,2011-12-08 10:33:00,12.75,13436,United Kingdom,25.5,2011,12,December,Thursday
581233,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-12-08 10:33:00,11.95,13436,United Kingdom,23.9,2011,12,December,Thursday
581233,23176,ABC TREASURE BOOK BOX,8,2011-12-08 10:33:00,2.25,13436,United Kingdom,18.0,2011,12,December,Thursday
581233,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-12-08 10:33:00,3.95,13436,United Kingdom,15.8,2011,12,December,Thursday
581233,22625,RED KITCHEN SCALES,2,2011-12-08 10:33:00,8.5,13436,United Kingdom,17.0,2011,12,December,Thursday
581233,23394,POSTE FRANCE CUSHION COVER,4,2011-12-08 10:33:00,3.75,13436,United Kingdom,15.0,2011,12,December,Thursday
581233,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-12-08 10:33:00,3.75,13436,United Kingdom,15.0,2011,12,December,Thursday
581233,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-12-08 10:33:00,0.85,13436,United Kingdom,10.2,2011,12,December,Thursday
581233,22846,BREAD BIN DINER STYLE RED,1,2011-12-08 10:33:00,16.95,13436,United Kingdom,16.95,2011,12,December,Thursday
581233,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-12-08 10:33:00,0.42,13436,United Kingdom,10.5,2011,12,December,Thursday
581233,23455,SMALL PARLOUR PICTURE FRAME,6,2011-12-08 10:33:00,2.89,13436,United Kingdom,17.34,2011,12,December,Thursday
581232,20679,EDWARDIAN PARASOL RED,24,2011-12-08 10:26:00,5.95,12358,Austria,142.8,2011,12,December,Thursday
581232,15056N,EDWARDIAN PARASOL NATURAL,24,2011-12-08 10:26:00,5.95,12358,Austria,142.8,2011,12,December,Thursday
581232,15056BL,EDWARDIAN PARASOL BLACK,24,2011-12-08 10:26:00,5.95,12358,Austria,142.8,2011,12,December,Thursday
581232,15056P,EDWARDIAN PARASOL PINK,12,2011-12-08 10:26:00,5.95,12358,Austria,71.4,2011,12,December,Thursday
581232,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-08 10:26:00,0.39,12358,Austria,9.36,2011,12,December,Thursday
581232,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,2011-12-08 10:26:00,0.39,12358,Austria,14.040000000000001,2011,12,December,Thursday
581232,POST,POSTAGE,4,2011-12-08 10:26:00,40.0,12358,Austria,160.0,2011,12,December,Thursday
581231,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-12-08 10:26:00,4.95,14291,United Kingdom,19.8,2011,12,December,Thursday
581230,22617,BAKING SET SPACEBOY DESIGN,3,2011-12-08 10:24:00,4.95,14291,United Kingdom,14.850000000000001,2011,12,December,Thursday
581230,22083,PAPER CHAIN KIT RETROSPOT,12,2011-12-08 10:24:00,2.95,14291,United Kingdom,35.400000000000006,2011,12,December,Thursday
581230,23497,CLASSIC CHROME BICYCLE BELL,12,2011-12-08 10:24:00,1.45,14291,United Kingdom,17.4,2011,12,December,Thursday
581230,22090,PAPER BUNTING RETROSPOT,12,2011-12-08 10:24:00,2.95,14291,United Kingdom,35.400000000000006,2011,12,December,Thursday
581230,22899,CHILDREN'S APRON DOLLY GIRL,6,2011-12-08 10:24:00,2.1,14291,United Kingdom,12.600000000000001,2011,12,December,Thursday
581230,23390,DOLLY GIRL MINI BACKPACK,4,2011-12-08 10:24:00,4.15,14291,United Kingdom,16.6,2011,12,December,Thursday
581230,23389,SPACEBOY MINI BACKPACK,4,2011-12-08 10:24:00,4.15,14291,United Kingdom,16.6,2011,12,December,Thursday
581230,22629,SPACEBOY LUNCH BOX,12,2011-12-08 10:24:00,1.95,14291,United Kingdom,23.4,2011,12,December,Thursday
581230,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-12-08 10:24:00,1.95,14291,United Kingdom,15.6,2011,12,December,Thursday
581230,23281,FOLDING BUTTERFLY MIRROR RED,12,2011-12-08 10:24:00,0.83,14291,United Kingdom,9.959999999999999,2011,12,December,Thursday
581230,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-12-08 10:24:00,4.95,14291,United Kingdom,29.700000000000003,2011,12,December,Thursday
581230,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-12-08 10:24:00,4.95,14291,United Kingdom,29.700000000000003,2011,12,December,Thursday
581230,22492,MINI PAINT SET VINTAGE,36,2011-12-08 10:24:00,0.65,14291,United Kingdom,23.400000000000002,2011,12,December,Thursday
581230,22560,TRADITIONAL MODELLING CLAY,24,2011-12-08 10:24:00,1.25,14291,United Kingdom,30.0,2011,12,December,Thursday
581230,23229,VINTAGE DONKEY TAIL GAME,6,2011-12-08 10:24:00,3.75,14291,United Kingdom,22.5,2011,12,December,Thursday
581230,22536,MAGIC DRAWING SLATE PURDEY,24,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.08,2011,12,December,Thursday
581230,22534,MAGIC DRAWING SLATE SPACEBOY,24,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.08,2011,12,December,Thursday
581230,22530,MAGIC DRAWING SLATE DOLLY GIRL,24,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.08,2011,12,December,Thursday
581230,23368,SET 12 COLOUR PENCILS DOLLY GIRL,24,2011-12-08 10:24:00,0.65,14291,United Kingdom,15.600000000000001,2011,12,December,Thursday
581230,23367,SET 12 COLOUR PENCILS SPACEBOY,24,2011-12-08 10:24:00,0.65,14291,United Kingdom,15.600000000000001,2011,12,December,Thursday
581230,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-12-08 10:24:00,0.65,14291,United Kingdom,15.600000000000001,2011,12,December,Thursday
581230,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,21508,VINTAGE KID DOLLY CARD,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,22027,TEA PARTY BIRTHDAY CARD,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,22037,ROBOT BIRTHDAY CARD,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,22712,CARD DOLLY GIRL,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,22029,SPACEBOY BIRTHDAY CARD,12,2011-12-08 10:24:00,0.42,14291,United Kingdom,5.04,2011,12,December,Thursday
581230,22046,TEA PARTY  WRAPPING PAPER,25,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.5,2011,12,December,Thursday
581230,22708,WRAP DOLLY GIRL,25,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.5,2011,12,December,Thursday
581230,21498,RED RETROSPOT WRAP,25,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.5,2011,12,December,Thursday
581230,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-12-08 10:24:00,1.65,14291,United Kingdom,16.5,2011,12,December,Thursday
581230,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-12-08 10:24:00,1.65,14291,United Kingdom,16.5,2011,12,December,Thursday
581230,23207,LUNCH BAG ALPHABET DESIGN,10,2011-12-08 10:24:00,1.65,14291,United Kingdom,16.5,2011,12,December,Thursday
581230,20726,LUNCH BAG WOODLAND,10,2011-12-08 10:24:00,1.65,14291,United Kingdom,16.5,2011,12,December,Thursday
581227,23562,SET OF 6 RIBBONS PERFECTLY PRETTY,6,2011-12-08 09:56:00,2.89,17677,United Kingdom,17.34,2011,12,December,Thursday
581227,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-12-08 09:56:00,4.95,17677,United Kingdom,29.700000000000003,2011,12,December,Thursday
581225,23581,JUMBO BAG PAISLEY PARK,100,2011-12-08 09:55:00,1.79,17677,United Kingdom,179.0,2011,12,December,Thursday
